time,memory,country,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
2760 ms,0 KB,South Korea,Asia,58,296,283.0128366,1733.962375,43.91666667,76149.84762,62,37,28,25,9,10,1,male
888 ms,15700 KB,Poland,Europe,72,301,372.3949821,1857.147425,34.08823529,63306.87841,54,31,23,23,8,10,3,male
780 ms,11800 KB,Indonesia,Asia,74,330,385.6555921,2049.119611,60.17142857,123298.4543,44,29,25,15,4,14,2,male
1278 ms,9400 KB,Chile,America,83,427,446.8336245,2722.141837,57.91304348,157647.5186,58,37,21,21,16,17,2,male
4945 ms,9400 KB,India,Asia,51,301,238.3078374,1707.400028,36.05769231,61564.90485,49,45,45,4,0,12,1,male
4555 ms,72800 KB,Portugal,Europe,59,320,290.159225,1882.445776,29.73913043,55982.30046,54,41,39,13,2,8,2,male
2745 ms,15400 KB,India,Asia,31,232,142.8814489,1149.373544,14.5,16665.91639,66,50,44,16,6,10,1,male
4414 ms,35200 KB,China,Asia,69,302,352.582306,1844.774386,54,99617.81684,41,36,35,5,1,14,2,male
4492 ms,10700 KB,India,Asia,59,276,289.5640056,1623.609482,37.91666667,61561.85951,66,47,37,19,10,12,2,male
639 ms,15400 KB,India,Asia,71,357,365.6422056,2195.459722,54.51428571,119683.9185,44,37,34,7,3,11,2,male
951 ms,62800 KB,India,Asia,43,198,203.5249056,1074.400421,19.6875,21152.2583,46,39,38,7,1,12,2,male
1045 ms,11800 KB,Tajikistan,Asia,72,366,372.8771238,2258.192551,73.75,166541.7006,58,47,43,11,4,14,1,male
1045 ms,11800 KB,Tajikistan,Asia,72,366,372.8771238,2258.192551,73.75,166541.7006,58,47,43,11,4,14,1,male
717 ms,11800 KB,Brazil,America,79,326,419.0808777,2055.032524,38,78091.23591,51,46,45,5,1,14,2,male
1622 ms,19100 KB,India,Asia,78,377,412.2983693,2369.596637,39.425,93421.34739,49,46,46,3,0,17,5,male
467 ms,13200 KB,Singapore,Asia,73,336,379.1044231,2079.781052,57.92647059,120474.3759,43,36,36,7,0,14,2,male
3291 ms,15400 KB,Iran,Asia,67,306,340.7366244,1856.223292,60.58928571,112467.2434,48,43,40,5,3,12,1,male
4351 ms,11800 KB,Romania,Europe,71,277,365.7235111,1703.479952,31.01470588,52832.92969,50,40,36,10,4,11,2,male
249 ms,10600 KB,China,Asia,74,370,385.6555921,2297.497745,44.01428571,101122.7222,65,56,54,9,2,20,3,male
701 ms,11800 KB,China,Asia,70,312,359.4212455,1912.336301,42.15625,80616.9272,53,41,41,12,0,16,2,male
936 ms,12900 KB,India,Asia,0,0,0,0,0,0,51,44,44,7,0,14,2,male
1029 ms,18900 KB,India,Asia,41,332,204.176133,1778.707266,19,33795.43805,57,41,36,16,5,14,3,male
577 ms,10600 KB,China,Asia,75,338,392.17102,2105.340717,40.56756757,85408.55181,59,35,33,24,2,14,2,female
1014 ms,18900 KB,India,Asia,41,334,204.176133,1789.42237,19,33999.02502,57,40,35,17,5,13,3,male
701 ms,11800 KB,China,Asia,80,376,425.8985773,2377.044964,46.42105263,110344.9294,61,48,43,13,5,19,2,male
4586 ms,11900 KB,Brazil,America,61,327,302.7888745,1939.351109,70.14583333,136037.3997,65,46,32,19,14,12,2,male
