@relation 1332E_Region

@attribute time {31 ms,46 ms,30 ms,15 ms,93 ms}
@attribute memory {0 KB,300 KB,3600 KB,200 KB,800 KB,3700 KB,3900 KB,4000 KB,100 KB,7100 KB}
@attribute country {India,China,'United States','South Korea',Iran,Vietnam,Bulgaria,Mexico,Indonesia,Finland,Ukraine,Syria,Romania,Taiwan,Bangladesh,Serbia,Croatia,Singapore,Argentina,Cuba,Brazil,Armenia,Belarus,'United Kingdom',Canada,Peru,Germany,Hungary,France,Spain,Colombia,Sweden,Poland,Slovakia,Italy,Venezuela,Lithuania,Czechia,Chile}
@attribute continent {Asia,America,Europe}
@attribute program_vocabulary numeric
@attribute program_length numeric
@attribute calculated_estimated_program_length numeric
@attribute volume numeric
@attribute difficulty numeric
@attribute effort numeric
@attribute loc numeric
@attribute slocP numeric
@attribute lsloc numeric
@attribute comments numeric
@attribute blankLine numeric
@attribute cyclomatic_complexity numeric
@attribute numberOfFunction numeric
@attribute gender {male,female}

@data
31 ms,0 KB,India,Asia,29,139,126.96632,675.259358,13,8778.371658,35,21,14,14,7,7,2,male
31 ms,0 KB,Iran,Asia,37,149,169.089861,776.208551,18.083333,14036.43797,41,25,19,16,6,6,2,male
31 ms,200 KB,Cuba,America,27,130,118.096405,618.135375,12.5,7726.692191,37,23,14,14,9,5,2,male
31 ms,0 KB,China,Asia,42,172,186.985321,927.478597,15.3,14190.42253,31,27,27,4,0,8,2,female
31 ms,0 KB,Romania,Europe,27,133,114.793988,632.400038,12,7588.800453,22,11,6,11,5,6,2,male
31 ms,0 KB,Brazil,America,32,164,137.721208,820,19.5,15990,31,24,20,7,4,7,2,male
31 ms,0 KB,Ukraine,Europe,51,206,239.445384,1168.51962,40.714286,47575.44169,52,43,39,9,4,6,3,male
31 ms,0 KB,'United States',America,46,173,209.092585,955.576218,31.263158,29874.3302,27,19,16,8,3,5,2,male
31 ms,0 KB,Armenia,Europe,26,131,112.0391,615.757603,12,7389.091237,33,30,30,3,0,8,2,male
31 ms,0 KB,Mexico,America,38,169,184.279793,886.89975,17.5,15520.74562,26,19,19,7,0,8,3,male
31 ms,0 KB,Belarus,Europe,37,132,169.089861,687.647844,18.083333,12434.96518,42,25,13,17,12,6,2,male
31 ms,0 KB,Romania,Europe,31,147,142.881449,728.266858,14.5,10559.86944,40,35,35,5,0,8,2,male
31 ms,200 KB,'United Kingdom',Europe,28,150,120.851292,721.103238,12.5,9013.790479,41,30,30,11,0,6,2,male
