time,memory,country,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
249 ms,35300 KB,United States,America,109,868,631.6688991,5874.783994,75.81538462,445399.008,146,85,56,61,29,28,6,male
592 ms,16600 KB,United States,America,69,467,353.7585727,2852.680921,49.65517241,141650.363,113,73,59,40,14,16,5,male
124 ms,27400 KB,Canada,America,99,918,557.4885414,6085.749377,78.63461538,478550.5616,113,60,47,53,13,29,9,male
124 ms,22600 KB,Argentina,America,80,945,426.6582949,5974.22205,81.64285714,487752.5573,189,131,113,58,18,25,10,male
467 ms,48600 KB,Canada,America,92,1080,509.2999891,7045.446913,79.61538462,560925.9657,146,94,86,52,8,23,3,male
390 ms,10400 KB,United States,America,108,850,624.7832923,5741.654377,69.79230769,400723.3089,139,66,54,73,12,25,5,male
592 ms,98000 KB,United States,America,109,914,631.6688991,6186.120473,80.55384615,498315.7969,148,87,58,61,29,28,6,male
1388 ms,95600 KB,United States,America,143,1122,889.4613924,8033.37564,66.24456522,532167.4765,164,110,86,54,24,34,16,male
124 ms,18600 KB,United States,America,97,1072,545.3518546,7075.106567,118.5964912,839082.8139,179,0,-11,179,11,0,16,female
701 ms,129300 KB,United States,America,109,937,631.6688991,6341.788712,82.92307692,525880.6332,149,88,59,61,29,28,6,male
358 ms,88400 KB,Mexico,America,106,951,609.3751625,6398.252352,70.25806452,449528.8266,187,132,114,55,18,35,6,male
873 ms,160600 KB,United States,America,109,960,631.6688991,6497.456952,85.29230769,554183.0975,150,89,60,61,29,28,6,male
701 ms,129300 KB,United States,America,106,942,609.3751625,6337.701068,82.67741935,523984.769,156,94,64,62,30,28,6,male
1356 ms,65600 KB,Brazil,America,89,1313,487.7378322,8502.637995,108.90625,925990.4191,166,118,106,48,12,38,9,male
639 ms,129800 KB,Brazil,America,109,937,631.6688991,6341.788712,82.92307692,525880.6332,149,88,59,61,29,28,6,male
1419 ms,67100 KB,United States,America,89,915,487.4132344,5925.296089,85.06521739,504036.5999,162,97,72,65,25,26,7,male
1497 ms,34200 KB,United States,America,74,723,386.4773318,4489.434783,42,188556.2609,212,138,102,74,36,38,13,male
109 ms,19200 KB,United States,America,103,1051,586.2775517,7027.512054,62.94642857,442356.7855,109,63,58,46,5,46,26,male
748 ms,58500 KB,United States,America,100,862,564.6454601,5727.004036,88.67924528,507866.3956,152,75,61,77,14,19,6,male
577 ms,15700 KB,United States,America,117,993,687.5797841,6822.272167,65.8359375,449150.684,197,96,59,101,37,43,18,male
311 ms,52600 KB,Brazil,America,101,1293,574.6521014,8609.067447,92.13114754,793163.2632,198,121,80,77,41,30,5,male
483 ms,236900 KB,Cuba,America,85,926,459.8746234,5935.096007,101.5681818,602816.9103,152,91,76,61,15,28,3,male
561 ms,14300 KB,United States,America,95,556,531.8959763,3652.839718,40.66666667,148548.8152,164,92,54,72,38,18,2,male
202 ms,67100 KB,United States,America,89,939,487.4132344,6080.713692,85.06521739,517257.2321,167,101,75,66,26,26,7,male
280 ms,74500 KB,United States,America,95,1069,529.5086837,7023.175645,116.9019608,821023.0039,172,107,77,65,30,34,7,male
389 ms,105800 KB,United States,America,96,1069,536.6378566,7039.324913,114.6538462,807085.6756,172,107,77,65,30,34,7,male
374 ms,137100 KB,United States,America,96,1069,536.6378566,7039.324913,114.6538462,807085.6756,172,107,77,65,30,34,7,male
436 ms,168500 KB,United States,America,96,1069,536.6378566,7039.324913,114.6538462,807085.6756,172,107,77,65,30,34,7,male
218 ms,89100 KB,Venezuela,America,129,1298,778.965429,9100.572978,70.90909091,645313.3566,180,100,77,80,23,48,20,male
171 ms,15600 KB,United States,America,113,873,662.3791956,5954.016234,59.27857143,352945.5766,160,92,70,68,22,22,7,male
295 ms,66600 KB,United States,America,89,958,487.4132344,6203.752627,85.06521739,527723.5658,172,103,75,69,28,28,7,male
483 ms,130300 KB,United States,America,118,1119,700.4907862,7701.677572,97.46666667,750656.8407,169,101,74,68,27,26,7,male
1185 ms,137100 KB,United States,America,96,1126,536.6378566,7414.667776,119.7307692,887763.8764,188,120,87,68,33,36,7,male
842 ms,105800 KB,United States,America,96,1126,536.6378566,7414.667776,119.7307692,887763.8764,188,120,87,68,33,36,7,male
499 ms,74500 KB,United States,America,95,1126,529.5086837,7397.657415,122.0784314,903094.4131,188,120,87,68,33,36,7,male
1278 ms,168500 KB,United States,America,96,1126,536.6378566,7414.667776,119.7307692,887763.8764,188,120,87,68,33,36,7,male
733 ms,240000 KB,Argentina,America,102,840,579.6081201,5604.837287,61.57894737,345139.9803,168,70,63,98,7,24,3,male
109 ms,8800 KB,Peru,America,96,940,537.6344164,6189.864751,90.57272727,560632.9319,118,101,101,17,0,34,2,male
982 ms,61600 KB,Brazil,America,182,2038,1210.672106,15300.88548,135.0916031,2067021.147,175,129,108,46,21,65,15,male
1107 ms,61600 KB,Brazil,America,181,2035,1203.571223,15262.18638,132.4427481,2021365.906,175,129,108,46,21,65,15,male
654 ms,36200 KB,Canada,America,115,1420,673.2936924,9720.595872,76.1015625,739752.5343,137,104,98,33,6,80,21,male
404 ms,13200 KB,Brazil,America,109,1054,629.2687494,7133.666278,125.8474576,897753.7647,170,130,114,40,16,38,5,male
1091 ms,52400 KB,Bolivia,America,93,928,515.149526,6068.339377,78.78723404,478107.6747,156,106,102,50,4,26,6,male
1091 ms,52400 KB,Bolivia,America,93,928,515.149526,6068.339377,78.78723404,478107.6747,156,106,102,50,4,26,6,male
1481 ms,76000 KB,Brazil,America,98,1451,553.2066264,9597.943984,119.6440678,1148337.061,238,178,123,60,55,61,3,male
826 ms,64200 KB,Brazil,America,182,2038,1210.672106,15300.88548,135.0916031,2067021.147,175,129,108,46,21,65,15,male
467 ms,28300 KB,United States,America,64,1194,321.6326782,7164,93.53846154,670109.5385,128,102,102,26,0,21,1,male
1123 ms,56100 KB,Bolivia,America,108,1137,622.8406536,7680.30709,115.5737705,887642.0489,166,116,111,50,5,36,11,male
1029 ms,74900 KB,Brazil,America,194,2171,1310.256525,16499.41078,142.4609929,2350522.442,210,154,122,56,32,73,16,male
1107 ms,56100 KB,Bolivia,America,108,1138,622.8406536,7687.061977,115.5737705,888422.7367,167,117,112,50,5,36,11,male
171 ms,36900 KB,United States,America,99,1098,557.8973145,7279.033569,47.91666667,348787.0252,275,102,15,173,87,13,4,male
186 ms,41100 KB,United States,America,53,705,266.5486654,4038.18392,25.8,104185.1451,231,152,122,79,30,35,4,male
187 ms,18500 KB,United States,America,160,1603,1023.923493,11737.05074,81.25471698,953690.7358,206,104,82,102,22,56,36,male
530 ms,63700 KB,United States,America,110,879,639.1450031,5960.815188,62.66666667,373544.4185,273,139,82,134,57,27,8,male
124 ms,15700 KB,United States,America,164,1810,1055.706876,13317.16913,104.1972477,1387612.37,233,128,100,105,28,68,39,male
249 ms,69100 KB,Canada,America,172,1629,1120.737671,12097.38529,89.55172414,1083341.71,203,112,92,91,20,47,27,male
249 ms,69100 KB,Canada,America,172,1629,1120.737671,12097.38529,89.55172414,1083341.71,203,111,90,92,21,47,27,male
1091 ms,162200 KB,United States,America,96,682,538.6054173,4490.944425,66.71052632,299593.2663,292,148,110,144,38,41,10,male
1466 ms,236200 KB,Cuba,America,157,2024,1003.529777,14764.3124,106.0747664,1566120.988,303,202,181,101,21,75,14,male
967 ms,169600 KB,Cuba,America,155,1967,987.1885888,14312.13671,105,1502774.354,303,200,179,103,21,74,14,male
77 ms,14200 KB,United States,America,121,2008,716.3315329,13893.07738,124.2857143,1726711.046,351,113,83,238,30,39,17,male
93 ms,14200 KB,United States,America,121,2010,716.3315329,13906.91511,124.2857143,1728430.878,351,113,83,238,30,39,17,male
420 ms,43000 KB,United States,America,121,2008,716.3315329,13893.07738,124.2857143,1726711.046,351,113,83,238,30,39,17,male
280 ms,46100 KB,United States,America,181,2327,1188.720515,17452.14138,86.22457627,1504803.495,312,192,159,120,33,105,62,male
155 ms,38700 KB,United States,America,115,1197,675.5720375,8194.051591,90,737464.6432,448,169,116,279,53,55,7,male
62 ms,15400 KB,Canada,America,334,4057,2564.740211,34012.68831,113.0666667,3845701.292,194,137,131,57,6,156,83,male
358 ms,101500 KB,Canada,America,348,4220,2700.691796,35629.22155,114.7263158,4087609.323,213,141,131,72,10,158,87,male
389 ms,101800 KB,Canada,America,360,4355,2816.221414,36982.02023,116.2424242,4298879.685,217,149,139,68,10,162,88,male
327 ms,101800 KB,Canada,America,359,4413,2806.566831,37456.83807,121.3175676,4544172.483,215,147,137,68,10,163,88,male
312 ms,101800 KB,Canada,America,365,4449,2864.566866,37868.78756,120.263245,4554223.277,218,150,140,68,10,164,89,male
