time,memory,country,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
77 ms,49800 KB,Belarus,Europe,61,567,304.2381821,3362.72807,117,393439.1842,102,84,77,18,7,36,2,male
62 ms,17300 KB,Cuba,America,79,861,419.2271063,5427.555224,79.28571429,430327.5928,138,96,62,42,34,32,1,male
202 ms,52600 KB,Croatia,Europe,74,688,385.8508604,4272.103916,85.425,364944.477,110,87,79,23,8,32,2,male
46 ms,8600 KB,Canada,America,69,728,352.582306,4447.005805,78,346866.4528,128,105,94,23,11,48,5,male
109 ms,5700 KB,Belarus,Europe,62,527,309.4603455,3137.861456,79.16666667,248414.0319,89,76,74,13,2,28,1,male
171 ms,5900 KB,Belarus,Europe,55,639,265.9634675,3694.288857,69.125,255367.7172,115,106,102,9,4,42,1,male
140 ms,99500 KB,Czechia,Europe,45,538,216.7497745,2954.616966,25.4375,75158.06907,104,73,70,31,3,41,4,male
202 ms,71000 KB,Canada,America,48,556,225.0683649,3105.23915,42.9,133214.7596,138,114,104,24,10,37,2,male
171 ms,115500 KB,Poland,Europe,79,588,419.0808777,3706.62308,76.06578947,281947.2109,107,71,61,36,10,36,3,male
327 ms,71000 KB,Brazil,America,83,748,446.8336245,4768.529495,76.01086957,362460.0734,132,92,60,40,32,41,2,male
234 ms,99700 KB,Netherlands,Europe,71,662,367.9353223,4071.132593,53.75,218823.3769,101,55,51,46,4,26,3,male
46 ms,35900 KB,Spain,Europe,85,667,462.267429,4275.063754,75.33333333,322054.8028,103,86,76,17,10,34,3,male
62 ms,6500 KB,United States,America,80,731,425.8985773,4621.329437,91.73684211,423946.1689,109,77,56,32,21,45,3,male
124 ms,100900 KB,France,Europe,90,672,495.0699333,4362.525281,71.6,312356.8101,117,96,88,21,8,31,3,male
62 ms,37800 KB,Ukraine,Europe,100,774,564.8477751,5142.344691,58.77777778,302255.5935,114,61,37,53,24,32,7,male
109 ms,99900 KB,Poland,Europe,95,698,529.5086837,4585.759215,74.62745098,342223.521,103,75,59,28,16,32,6,male
296 ms,72400 KB,Brazil,America,79,729,419.0808777,4595.456165,60.24390244,276848.2129,139,118,116,21,2,34,5,male
155 ms,129800 KB,Germany,Europe,57,631,280.1318683,3680.553599,107,393819.2351,124,94,78,30,16,35,3,male
62 ms,11700 KB,Lithuania,Europe,94,865,524.1054708,5669.719357,95.01818182,538726.4247,132,101,94,31,7,44,5,male
108 ms,86700 KB,Serbia,Europe,68,679,347.0121354,4133.387269,131.1206897,541972.5894,117,100,90,17,10,40,3,male
62 ms,48800 KB,Germany,Europe,92,644,508.6701412,4201.1739,45.36,190565.2481,105,65,55,40,10,25,2,male
326 ms,79100 KB,United States,America,72,726,372.5956925,4479.365551,105.7727273,473794.7108,111,94,83,17,11,47,3,male
62 ms,6000 KB,Belarus,Europe,72,649,374.2108333,4004.281326,58.56896552,234526.6149,128,104,89,24,15,26,1,male
77 ms,61000 KB,Mexico,America,103,867,587.2909311,5797.195957,54.44067797,315603.2782,137,91,75,46,16,40,11,female
62 ms,8200 KB,Brazil,America,85,835,460.8279746,5351.841432,85.94791667,459979.6214,139,94,68,45,26,38,8,male
124 ms,91600 KB,Cuba,America,61,590,306.0981941,3499.135029,39.975,139877.9228,142,90,64,52,26,35,5,male
374 ms,73700 KB,Poland,Europe,80,699,425.7903187,4419.027738,71.34146341,315259.9057,126,85,72,41,13,27,8,male
61 ms,8800 KB,Brazil,America,93,879,517.3960298,5747.920595,85.67272727,492440.0335,142,113,102,29,11,43,8,male
62 ms,2900 KB,United States,America,73,615,381.7393272,3806.742104,70.71428571,269191.0488,91,75,69,16,6,35,5,male
93 ms,261800 KB,Ukraine,Europe,75,626,392.17102,3899.2405,72.91891892,284328.4019,131,95,90,36,5,39,2,male
187 ms,83900 KB,Poland,Europe,88,750,483.1046897,4844.573714,75.94339623,367913.3811,119,79,54,40,25,40,2,male
109 ms,20100 KB,Cuba,America,74,681,386.9094701,4228.637742,125.5322581,530830.4443,114,89,74,25,15,32,4,male
62 ms,8200 KB,Brazil,America,87,650,473.7434822,4187.913272,46.79347826,195967.0287,126,75,51,51,24,32,2,male
93 ms,68100 KB,Latvia,Europe,58,518,287.9357738,3034.434155,33.33333333,101147.8052,124,105,105,19,0,38,3,male
77 ms,36900 KB,United States,America,89,725,487.9979062,4694.906737,46.93877551,220373.1734,113,88,88,25,0,29,3,male
92 ms,68100 KB,Mexico,America,91,836,501.4075845,5440.516319,107.5,584855.5043,152,114,91,38,23,45,5,male
218 ms,74600 KB,Brazil,America,88,672,480.4627738,4340.738048,108.8372093,472433.8154,96,75,71,21,4,27,6,male
140 ms,115700 KB,Ukraine,Europe,87,594,473.6107211,3827.108437,53.57142857,205023.6662,128,96,89,32,7,21,4,male
702 ms,46100 KB,Ukraine,Europe,90,846,495.8441109,5492.107719,60.65384615,333117.4567,125,101,97,24,4,43,5,male
93 ms,71100 KB,United States,America,66,616,333.3240179,3723.346778,94.2,350739.2664,114,71,54,43,17,23,2,male
62 ms,11600 KB,Lithuania,Europe,93,901,516.8946117,5891.782089,98.94444444,582959.1056,138,107,100,31,7,46,5,male
61 ms,11800 KB,Lithuania,Europe,89,899,488.323496,5821.684354,104.91,610752.9056,138,107,100,31,7,46,5,male
78 ms,6200 KB,Brazil,America,90,735,494.5555318,4771.512026,51.1875,244241.7718,144,82,54,62,28,29,3,male
46 ms,5500 KB,United States,America,83,518,446.1369639,3302.270425,43.02439024,142078.1715,95,58,47,37,11,20,1,female
46 ms,5500 KB,Belarus,Europe,96,805,536.1564001,5300.894813,82.5,437323.8221,146,114,105,32,9,43,5,male
374 ms,36500 KB,Peru,America,92,680,509.2999891,4436.02213,71.92307692,319052.3609,127,91,76,36,15,33,9,male
202 ms,116900 KB,Belarus,Europe,62,682,307.9068682,4060.761884,117.962963,479019.5037,113,108,108,5,0,46,2,male
62 ms,5300 KB,Bosnia and Herzegovina,Europe,53,734,253.6843594,4204.293614,125.2631579,526643.0948,103,85,80,18,5,41,1,male
108 ms,72000 KB,Argentina,America,75,757,392.2479866,4715.215749,50.91666667,240083.0685,160,119,100,41,19,30,2,male
108 ms,42900 KB,Ukraine,Europe,83,890,446.3456778,5673.785094,111.6818182,633658.6353,157,112,90,45,22,45,4,male
124 ms,91400 KB,Canada,America,66,673,334.0271833,4067.877242,73.96428571,300877.6346,117,98,92,19,6,42,3,male
93 ms,72000 KB,United States,America,67,824,341.2590864,4998.457493,65.92592593,329527.9384,135,99,95,36,4,41,3,male
61 ms,7600 KB,Slovakia,Europe,86,863,466.7930215,5545.866483,111.1555556,616453.87,120,80,77,40,3,38,1,male
140 ms,5800 KB,Mexico,America,66,725,334.0271833,4382.185737,43.42857143,190312.0663,155,102,81,53,21,27,3,male
