time,memory,country,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
31 ms,0 KB,India,Asia,49,253,228.6387356,1420.521591,27.55555556,39143.26161,54,33,28,21,5,7,3,female
31 ms,0 KB,Belarus,Europe,38,171,173.2315701,897.3956048,19.92857143,17883.81241,57,29,20,28,9,8,2,female
31 ms,0 KB,Unknown,Unknown,74,372,386.1246381,2309.916652,40.37878788,93271.63451,56,38,34,18,4,13,5,female
31 ms,0 KB,Unknown,Unknown,35,271,168.4650059,1390.035698,16.5,22935.58901,77,43,28,34,15,11,4,female
31 ms,0 KB,Lithuania,Europe,45,347,212.7441865,1905.673024,35,66698.55585,67,47,32,20,15,9,2,female
31 ms,0 KB,Iran,Asia,69,393,352.4986422,2400.650112,39.11764706,93907.78377,81,53,41,28,12,11,5,female
46 ms,35200 KB,Russia,AsiaEurope,61,367,300.7868035,2176.580603,44.03225806,95839.7588,87,49,49,38,0,7,2,female
31 ms,0 KB,China,Asia,81,395,435.1207824,2504.240751,38.28125,95865.46625,54,33,30,21,3,17,6,female
31 ms,300 KB,China,Asia,15,40,50.10571634,156.2756238,6.5,1015.791555,68,45,42,23,3,22,10,female
31 ms,200 KB,Cuba,North America,92,532,511.3291757,3470.534961,52.07142857,180715.7133,88,49,25,39,24,11,5,female
31 ms,200 KB,Ukraine,Europe,56,364,271.0812322,2113.877192,30.13636364,63704.57173,67,20,11,47,9,7,3,female
31 ms,0 KB,India,Asia,47,269,222.5444556,1494.184401,21.875,32685.28377,63,37,31,26,6,11,4,female
31 ms,0 KB,China,Asia,61,269,304.2381821,1595.368344,27.47727273,43836.37108,63,19,12,44,7,7,1,female
46 ms,0 KB,Unknown,Unknown,38,285,178.0746464,1495.659341,23.1,34549.73078,85,57,45,28,12,13,6,female
31 ms,0 KB,India,Asia,68,437,347.0121354,2660.221262,59.17241379,157411.7133,77,46,45,31,1,15,5,female
31 ms,0 KB,Russia,AsiaEurope,69,374,352.582306,2284.588147,49.5,113087.1133,76,34,24,42,10,10,3,female
31 ms,3700 KB,India,Asia,68,380,345.9899115,2313.23588,71.06060606,164379.9436,67,28,16,39,12,5,2,female
46 ms,200 KB,China,Asia,42,408,210.885574,2200.065508,19.5,42901.27742,89,46,38,43,8,9,3,female
31 ms,0 KB,Iran,Asia,0,0,0,0,0,0,50,17,10,33,7,7,2,female
31 ms,0 KB,Russia,AsiaEurope,46,332,219.336581,1833.822569,27,49513.20937,105,35,18,70,17,10,4,female
31 ms,1800 KB,China,Asia,64,624,324.5848274,3744,34.36363636,128657.4545,86,44,33,42,11,19,4,female
31 ms,0 KB,Russia,AsiaEurope,51,288,241.523656,1633.658498,24.75,40433.04784,72,18,12,54,6,6,3,female
46 ms,0 KB,Bulgaria,Europe,89,529,487.5430078,3425.662985,65.23404255,223469.8449,73,50,40,23,10,23,14,female
46 ms,0 KB,India,Asia,47,331,227.9505705,1838.56891,21.11111111,38814.23254,103,51,40,52,11,7,2,female
31 ms,0 KB,Taiwan,Asia,41,327,204.176133,1751.919506,19,33286.4706,72,42,38,30,4,8,1,female
31 ms,200 KB,China,Asia,71,504,370.1802547,3099.472548,66.24,205309.0616,74,42,39,32,3,19,8,female
31 ms,300 KB,China,Asia,106,607,608.4972857,4083.847716,32.58333333,133065.3714,85,61,55,24,6,33,12,female
31 ms,0 KB,Russia,AsiaEurope,81,551,432.75063,3493.257352,71.13953488,248508.7032,95,52,44,43,8,14,4,female
31 ms,0 KB,India,Asia,81,659,436.5004103,4177.961152,102.6470588,428855.4241,62,33,33,29,0,14,7,female
31 ms,0 KB,India,Asia,45,457,212.7441865,2509.776865,24.5,61489.53319,151,108,91,43,17,26,11,female
31 ms,100 KB,China,Asia,62,561,314.0400072,3340.30413,43,143633.0776,127,86,84,41,2,12,6,female
31 ms,0 KB,China,Asia,73,546,378.8670746,3379.644209,52.41666667,177149.684,84,31,19,53,12,6,3,female
31 ms,0 KB,China,Asia,107,1025,615.8588276,6910.003661,175.704918,1214121.627,71,27,24,44,3,33,9,female
31 ms,40700 KB,India,Asia,49,414,241.4064488,2324.489875,28.88888889,67151.92974,143,63,56,80,7,15,3,female
31 ms,0 KB,Japan,Asia,101,648,572.0586342,4314.521041,51.43636364,221923.2732,126,85,63,41,22,28,21,female
46 ms,200 KB,Russia,AsiaEurope,98,821,550.7131734,5430.676782,84.48113208,458789.7225,142,66,55,76,11,12,4,female
31 ms,0 KB,Russia,AsiaEurope,134,1115,815.0172944,7878.689447,117.3311688,924415.8417,156,95,83,61,12,40,18,female
